Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL,Frequent Words,Job Description
Assistant Product/Buying Manager,Swire Resources Ltd,5,False,"Kowloon Bay, Kwun Tong District",Retail & Consumer Products,,2024-08-27,78383563,https://hk.jobsdb.com/job/78383563,"['GP', 'RequirementsUniversity', 'ExcelCandidates', 'BonusComprehensive Medical', 'Human Resources Department', 'Swire Resources Limited', 'Swire Resources Limited']","The incumbent will be responsible for formulating buy and product management strategies of the assigned brand(s), working closely with the Principal(s) and internal teams to maximize sales.  ResponsibilitiesResponsible for product management including product line planning and forecast, product selection and segmentation, pricing, sample and bulk order placementAnalyze sales data and monitor business performance for implementation of relevant product strategiesAssist management to prepare annual budget on turnover and GP, and exercise budgetary control on samplingMaster and schedule seasonal tradeshow, define order policy and timelineClosely communicate local product needs to brands, request right and relevant product offering, negotiating trade term, payment term, subsidy or royalty, and to communicate product compliance requirements.Monitor closely and report on the international trends of assigned brands/product lines in terms of styling, materials, technology etc., so as to maximize product potential of assigned brands to assist management in identifying new business opportunities or line extension of current brands RequirementsUniversity graduate in related disciplinesMinimum 5 years of buying / category management experience gained from fashion / footwear / accessories brandsStrong business sense with analytical mindPro-active, result-oriented, good communication skill and able to work under pressureProficient in ExcelCandidates with less experience may be considered as Senior Product Executive We offer competitive remuneration package with a wide range of fringe benefits including5-day work weekDiscretionary BonusComprehensive Medical CoverageStaff Shopping DiscountNon-contributory Retirement Benefits SchemeBirthday Leave Interested parties please send resume with present and expected salary to Human Resources Department, Swire Resources Limited, 12/F Kingston International Centre, 19 Wang Chiu Road Kowloon Bay, Hong Kong or by clicking the below ""Apply Now"" button.Swire Resources Limited is Equal Opportunity Employer "
Project Manager/Assistant Project Manager - Digital Transformation,Hong Kong Baptist University,2,False,"Kowloon Tong, Kowloon City District",Information & Communication Technology,,2024-08-27,78381899,https://hk.jobsdb.com/job/78381899,"['Digital Transformation', 'University', 'Identify', 'Develop', 'Computer Science, Information Technology', 'Business Administration', 'Microsoft Office', 'HKBU', ""the University's Personal Information Collection Statement"", 'University']","OFFICE OF THE VICE-PRESIDENT (TEACHING AND LEARNING)
Project Manager/Assistant Project Manager – Digital Transformation (23240930)
The appointee will work closely with the Project team to ensure the smooth implementation of the Student Lifecycle Management System (SLCMS) and other teaching and learning-related projects under the University’s digital transformation initiative. 
Responsibilities:
Support the tendering, procurement and implementation of SLCMS and other projects; 
Collaborate closely with cross-functional teams, including design, development, and quality assurance, to coordinate and align project activities and effective communication;
Identify and proactively manage potential project risks, issues, and conflicts, working closely with the project team to implement mitigation strategies that ensure the achievement of project goals;
Develop and maintain comprehensive project documentation, such as project plans, requirement specifications, status reports, and meeting minutes, ensuring effective communication and knowledge sharing; 
Provide training and support to end-users to ensure a smooth transition to the new system; and
Provide regular project status updates to key stakeholders, including project sponsors and team members, and follow up on ad-hoc tasks and action items to ensure timely resolution and progress.

Requirements:
A bachelor’s degree in Computer Science, Information Technology, Business Administration or a related discipline;
At least 7 years of proven project experience in large-scale system implementation (those with less work experience will be considered as Assistant Manager);
Excellent communication and interpersonal skills to interact with stakeholders at all levels;
Ability to work independently and manage multiple tasks in a cross-cultural environment;
Strong analytical and problem-solving skills; and
Proficiency in Microsoft Office suite and other relevant software.

The initial appointment will be made on a fixed-term contract of two years.  Re-appointment thereafter will be subject to mutual agreement and availability of funding. 
Salary will be commensurate with qualifications and experience.
Application Procedure:
Applicants are invited to submit their applications at the HKBU e-Recruitment System. Those who are not invited for interview 8 weeks after submission of application may consider their applications unsuccessful. Details of the University's Personal Information Collection Statement can be found at https://hro.hkbu.edu.hk/en/worklife-at-hkbu/employee-favourable-environment.html#privacy-policy.
The University reserves the right not to make an appointment for the post advertised, and the appointment will be made according to the terms and conditions applicable at the time of offer.
Review of applications is ongoing until the position is filled.
"
"Manager, Business Development (Insurance Broker)",Dah Sing Financial Group,5,False,"North Point, Eastern District",Insurance & Superannuation,,2024-08-28,78425095,https://hk.jobsdb.com/job/78425095,"['Corporate Banking and Private Banking Division', 'Bank Divisions', 'MIS', 'Bachelor', 'IIQE', 'PutonghuaGood']","Main Responsibilities:Work with bank relationship managers (RMs) to explore new business opportunities from Corporate Banking and Private Banking Division customers on life insuranceManage and maintain good business relationship with Bank Divisions and the partnering insurersJoint call with RMs to offer presentation to clientsProvide proposals to the RMs and clients on life insurance, critical illness and other relevant suitable plansComplete the entire insurance application process for clients and follow up the post-sales service.Conduct market research with analysis and deliver the update of industry trends and developments to RMsPrepare materials for regular trainingsConduct product due diligence & regular assessment for product on shelves to meet compliance’s requirementsAssist the superior to develop and enhance the workflow of life insurance businessAssist the superior to prepare the regular meeting materials and MIS reportAssist in ad-hoc projects as assigned by the superiorRequirements:Bachelor’s degree or related disciplines; Professional qualification obtained is a plusAt least 5 years' relevant working experience in insurance industry; Work experience in Banking industry would be an advantagePassed IIQE Paper I and III; Paper II and V passed is an advantageGood command of both written and spoken English and Chinese, preferably fluent in PutonghuaGood interpersonal, communication and presentation skillsProficiency in MS OfficeAble to work under pressureBe a good team playerPlease note that only shortlisted candidates will be notified."
Business Analyst Lead - Claims; Insurance (80-90k + bonus),Ambition,1,False,Central and Western District,Insurance & Superannuation,$80k - $90k p.m.,2024-08-22,78278340,https://hk.jobsdb.com/job/78278340,"['Business Analysts for Health and Claims', 'Health and Claims', 'Health and ClaimsCollaborate', 'RequirementsBachelor', 'science, Business Administration', 'Financial Services', 'Apple', 'Terms & Conditions Apply']","My client is a leading insurance institution. They are looking for a Team Head to lead Business Analysts for Health and Claims transformation and development projects. It is a permanent headcount. A permanent headcount to directly supervise a sizable teamSolid domain knowledge in Health and Claims in insurance fieldInsurance background and Cantonese speaking both a must ResponsibilitiesDirectly supervise a sizable team to execute business and IT projectsLead and drive business and technical solution delivery by planning, design, execution, fulfillment and evaluation of assignment, related to Health and ClaimsCollaborate with business users to understand business requirements and identify necessary tech enhancementsGather requirements by understanding business rationale, document requirements, process maps, user journeys, user stories for system/product developmentTranslate business requirements into IT deliverablesIdentify the impact of changes to processes and systems, and prepare related documentationsSupport users in preparing UAT test plan, training materials and other relevant documentations RequirementsBachelor's degree in computing science, Business Administration, or relevant10+ years experience as a Business Analysts in Financial Services industryPrior leadership and team management experience is a mustExperience working in an Agile/Scrum software development environment is preferredSolid knowledge in ***Health and Claims*** field is strongly desired; consulting firm background with such experience will also be consideredExcellent stakeholder management and communication skillsExcellent commands in Cantonese Chinese is a must; fluency in English is desired.If this job isn't quite right for you, but you know someone who would be great at this role, why not take advantage of our referral scheme? We offer HKD1000 in Apple gift cards for every referred candidate who we place in a role. Terms & Conditions Apply. https://www.ambition.com.hk/refer-a-friend"
Senior Business Operations Analyst (General Insurance),AXA Hong Kong,2,False,"Wong Chuk Hang, Southern District",Insurance & Superannuation,,2024-08-24,78340630,https://hk.jobsdb.com/job/78340630,"['Incident Management', 'Policy Servicing', 'Microsoft']","Drive the Incident Management activities, including incident identification, tracking, escalation, and resolutionPerform an operational incident analysis and initiate a solution to minimize/avoid the repetitive incidentsWork with the different team leaders from Policy Servicing team to gather and provide business requirements for projects or initiativesProvide support in projects and user acceptance test cases preparation and executionPerform other related duties and ad hoc tasks to support the operation of the departmentConduct thorough analysis of the processes, identifying areas for improvement and efficiency gainsAssist in the development and implementation of operational policies, procedures, and best practicesQualificationDiploma holder or above requiredStrong problem-solving, interpersonal and communication skillsGood analytical and organization skillsAbility to work in a dynamic environment and be a fast learnerSelf-motivated, detail-oriented, and possess a positive mindsetProficient in both written and spoken in English & ChineseBasic proficiency in Microsoft office application2 year relevant working experience or knowledge in AS400 would be considered an advance"
Investment Data Analyst,Randstad Hong Kong Limited,3,False,Central and Western District,Banking & Financial Services,$35k - $45k p.m.,2024-08-27,78386388,https://hk.jobsdb.com/job/78386388,"['The Global Data Services', 'GDS', 'Identify', 'expertise.skills & experiences required', 'Bachelor', 'Business, Finance', 'Mutual Fund Operations', 'Business Analysis', 'Data Analyst', 'Financial Services Company', 'Microsoft Office']","about the company.a well-established financial services companyabout the team.You will work under a The Global Data Services (GDS) team. The team perform critical functions to support daily operations. You will collaborate closely with internal clients, market data vendors, and key business and technology partners across the company and working as a highly motivated and responsive team player across multiple help desks and Demonstrating excellent analytical skillsabout the job.manage and maintain the investment data, including securities, issuers, brokers, portfolios, and index data. This data will be utilized to offer data services for reference, evaluation, performance analysis, and to support organizations in making investment decisions.Ensure the accurate and timely receipt of vendor data feeds into our database(s).Respond to business questions on the timeliness and quality of the data received from our vendors.Perform database queries to analyze and validate our vendor data.Troubleshoot production down tickets associated with our vendor data feeds and engage with our Technology and Business partners to resolve when needed.Timely response for the set-up and maintenance requests from customers.Manage varied projects/initiatives from straight forward to complex.Respond to research requests requiring assistance and problem resolution.Assist in the documentation, response, and management of client requests for new data.Define and execute test plans and support user acceptance testing.Recommend process enhancements for the efficient, accurate and timely completion of all activities including: data loading, quality checks, and reporting.Identify data issues, perform root cause analysis and resolve data quality issues. When needed, work with business partners and systems partners to resolve.Participate in Operations Support projects/initiatives involving multiple business partners and provide subject matter expertise.skills & experiences required.Bachelor's degree in Business, Finance, or a related field is required.At least 3 years of experience working in a Mutual Fund Operations, Business Analysis, and/or Data Analyst role within a Financial Services Company.Exposure to Index Reference Data (Fixed Income and Equity) is preferred.Experience working with Investment Market Data providers is preferredGeneral knowledge of investment securities and proficiency in using Bloomberg.Excellent understanding and application of Microsoft Office tools, particularly Excel.Self-motivated and team-oriented, with the ability to work independently and manage multiple responsibilities without close supervision.Strong analytical skills with the capacity to interpret business and data requirements clearly and communicate meaningful results.Excellent written and oral communication skills.Strong interpersonal, customer relationship management, and negotiation skills.Experience in working on small to medium-scale projects where attention to detail was critical to success.Basic SQL skills are a plus. Interested parties, please apply the job or email to Cheryl.lau@randstad.com.hk."
Business Analyst,"CLPS Technology (Hong Kong) Co., Limited",3,False,Kwun Tong District,Information & Communication Technology,,2024-08-17,78150099,https://hk.jobsdb.com/job/78150099,"['Finance', 'SME', 'ConfluenceExcellent', 'PutonghuaCandidate']","Job Description:Facilitate high-quality project delivery within a defined timescalePerform user requirement gathering and analysisCommunicate and cooperate with all clients’ application-related parties and departmentsPrepare requirement-related specification and documentationImplement monitoring and reporting tools for seamless project trackingEngage stakeholders in functional test, user acceptance test, regression test and performance test to ensure the deliverables meeting users’ expectationsWork closely with development teams and testing teams for systems development Job Requirements:Degree holder in Business Studies, Finance, Computer Science or Information Technology or related disciplinesAt least 3 years of business analysis experience in banking industryMust possess a strong understanding of SME loan, consumer finance or trade finance operation processesExperience in JIRA and ConfluenceExcellent communication, interpersonal and presentation skills with good command of spoken and written English and Chinese including Cantonese and PutonghuaCandidate with more experience will be considered as Senior Business AnalystBusiness travel is requiredInterested parties please apply by clicking ""Apply Now"" with a full resume stating the latest and expected salary.All information collected will be used for recruitment purposes only."
(Assistant) IT Manager at Outpac Designs Ltd,SmartHire by SEEK,5,False,Central and Western District,Information & Communication Technology,,2024-08-27,78381068,https://hk.jobsdb.com/job/78381068,"[""“Outpac Designs Ltd''"", 'Vendors', 'Candidate', 'email)The Jobsdb SmartReward Program', 'SmartReward', 'the Jobsdb SmartReward Program - Terms & Conditions#SmartReward']","Our client “Outpac Designs Ltd'' is seeking an IT Manager to join their company!    What you’ll be doing?  Manage and oversee all aspects of the company's IT infrastructure, administration and maintenance of cloud-based and on-site serversDevelop and implement IT policies and procedures to ensure the security and integrity of data, as well as the efficient operation of IT systems.Manage all vendor relationships and contracts for IT services and equipment procurement, and always able to drive IT services and deliverables against expected timeline.Plan and execute IT projects, including system upgrades, migrations, and installations, while ensuring minimal disruption to business operations.Conduct regular performance evaluations of Vendors and provide feedback and recommendations to management. Who are they looking for?  Fluent English and Cantonese.   Proven minimum of 5 years’ experience as an IT Manager in a similar role.Proven organizational and project management skills.Less experience will be considered as Assistant IT Manager Why you should consider this opportunity:Our client offers an attractive remuneration package with fringe benefits to the right candidates, such as 5 days work week (Mon to Fri, 09:00 to 18:00)Discretionary bonusMedical insurance15 days of Annual leaveReady to join this role? Apply now to submit your resume with date of availability and expected salary to us!  All information received will be kept in strict confidence and will be treated only for employment-related purposes. Refer A Candidate and Earn $2,000 (Click this link to share referral details via email)The Jobsdb SmartReward Program is applicable to this job opening. Applicants who successfully secure this job or refer a successful candidate, will receive the SmartReward as advertised. *By applying to or referring a candidate to this job, you agree to the Jobsdb SmartReward Program - Terms & Conditions#SmartReward #SmartHire "
"Analyst, OTC - Derivatives Structured Product, Business Operation",BOC International Holdings Ltd,1,False,"Sheung Wan, Central and Western District",Banking & Financial Services,,2024-08-24,78335575,https://hk.jobsdb.com/job/78335575,"['OTC - Derivatives Structured Product,', 'Equity', 'FX', 'Perform', 'Update', 'Prepare', 'Skills & Experience\nWith', 'Microsoft Excel', 'VBA', 'ECF', 'Bank of China', 'BOC International Holdings Limited']","The Role
Analyst, OTC - Derivatives Structured Product, Business Operation 
Key Accountabilities
Perform validation on new trade and fixing event of OTC derivatives transactions across various asset classes including Equity, FX, Interest Rate, Credt etc;
Perform settlement with counter parties, monitor the settlement status and follow up on any issues with internal and external parties;
Update client position to reflect margin requirement from the trading of OTC derivatives;
Prepare reporting on OTC derivatives following regulatory requirement, liaise with relevant desk and/or MO on any subsequent issues;
Any project work assigned by the superiors.

Skills & Experience
With at least 1 year experience in banking/finance industry.
Ability to work in a team environment and interact with all levels of the organization;
Rigorous attention to detail and accuracy on numerical calculations;
Demonstrated ability to work independently, multi-task, and consistently meet deadlines;
Strong analytical and computer skills, proficiency in Microsoft Excel, knowledge in VBA is a plus;
Good spoken and written Chinese and English, including Mandarin;
Product knowledge on Fixed Income / OTC Derivatives is a plus.

Other Information
Please apply in strict confidence with full resume, academic record, current and expected salaries.
The personal data provided will be used for consideration of recruitment only. All personal data of unsuccessful candidate will be destroyed within 24 months.
Candidates with Enhanced Competency Framework (ECF): please state on the CV.

About BOCI
As a leading investment bank in China and Hong Kong region, the investment banking arm of Bank of China, BOC International Holdings Limited (“BOCI”), is now seeking highly motivated, creative and success-oriented professional who would like to pursue the career in our group.
"
Operations Associate| Payment | Fintech,Zero Finance Hong Kong Limited,0,False,"Sheung Wan, Central and Western District",Banking & Financial Services,,2024-08-27,78377962,https://hk.jobsdb.com/job/78377962,"['Finance', 'Termbray Industries - (Stock code: 0093)', 'Fintech Companies', 'Financial Solutions', 'HKD', 'APP', 'the Head of Operation & Strategy', 'Company', 'User Acceptance Test', 'POSM', 'MS Office', 'WhatsApp', 'Fintech']","Are you looking for your next career move? WE ARE THE ONE!Zero Finance is a wholly owned subsidiary of Termbray Industries - (Stock code: 0093). We are one of the leading Fintech Companies in Hong Kong, committed to providing Financial Solutions to our clients since 2014. Our lending business reached HKD 159 million and revenue of HKD 52 million compared to 2021.X WALLET is the 1st APP in the Hong Kong Market to feature a 5-secondA.I.approval credit product. Our app acquired over 100k users and achieved steady growth over the years. This year, we will continue to break throughwith new features products. Our newly-launched X Pay is one of thenew payment products to excel in the market of Paylater solutions.To accelerate business growth, we are looking for a high-calibre - You to join our cohesive community! In this role, you will work with experienced crews in our payment team, reporting to the Head of Operation & Strategy. You will be a good fit:If you enjoy: ●Prepare & Review key operation procedures for new merchant on-onboarding.●Collect and validate the merchant onboarding documentations to perform COB/ Client Due Diligence/KYC checking/AML screening.●Coordinate with internal parties to ensure smooth delivery of services.●Ensure all control measures are in compliance with the Company’s guidelines and the code of conduct from regulatory bodies●Participate in project and User Acceptance Test (UAT) of system development●Prepare and coordinate the POSM production and delivery●Manage positive relationships with external merchants and payment partner networks for deeper partnership opportunities.●Collaborate closely with other business units to ensure Help Center articles are up-to-date●Handle special projects and ad-hoc incoming requests If you are: ●Approximately 1-3 years of relevant payment / finance experience, preferably with a fast growing fintech startup/ payment service/ B2B SaaS platform.●Highly motivated problem solver able to identify issues and provide solutions in a fast paced environment.●Proficient in English and Chinese including Mandarin, with strong knowledge of MS Office applications, WhatsApp, Outlook etc communication tools.●Independent, self-initiative and good interpersonal skills Why should you join us?Rewarding career development on a Fintech-payment project!1:1 coaching and mentoring, work with a friendly, open-minded, supportive team!You will be heard, valued, recognised, and appreciated!Working in a convenient office location - Sheung Wan!Attractive remuneration package with a discretionary bonus!The top-notch medical plan includes Annual body check, clinical, hospitalisation & Dental!Free flow snacks and drinks! Yay!Our little gratitude for your birthday, Festival gifts or red packets!Regularly volunteers, sports company activities!If you are a good fit, please come, click the 'Apply Now' button and JOIN US!All personal information collected will be treated in strict confidence and used for recruitment purposes only."
"(Senior) Business Strategy Manager (Omni Channel Management, Project Team)",Bank of China (Hong Kong) Limited,7,False,Hong Kong,Banking & Financial Services,,2024-08-27,78411155,https://hk.jobsdb.com/job/78411155,"['Drive', 'Business Administration', 'Economics, Statistics', 'PowerPoint']","
Responsibilities:

Align with the bank’s business and channel strategy and reference best market practice to formulate short-, medium- and long-term omni-channel strategy and optimization plans
As a change agent to support the bank’s cultural change management on digitalization, omni-channel transformation and fintech application
Drive business partners and suggest improvement / creative idea for customer journey redesign, process reengineering and digitalization, channel efficiency optimization with design thinking or other methodology
Work closely with business stakeholders including segment and product managers to develop business use cases with the best market practice, latest fintech application and excellent customer experience
Perform program and project management, develop detailed project plan, monitor project progress, manage project stakeholders, ensure effective and quality new / enhanced service implementation and conduct post-implementation review
Conduct risk assessment and develop standard operation procedures with appropriate control measures to support omni-channel initiatives and fintech applications
Keep abreast on latest technology, market best practices and customer needs, conduct in-depth market research and proactively explore business opportunities and areas of improvements
Conduct qualitative and quantitative analysis on channel performance, efficiency and customer behavioral trend from omni-channel perspective
Supervise, manage and coach team members to deliver desired outcomes as a team for managerial role

Requirements:

Degree or above with major in Business Administration, Finance, Economics, Statistics, or related disciplines
Minimum 7 years of relevant experience in banking industry with proven track records in strategic planning or project management & implementation, including at least 3 years' experience at senior managerial role. Candidates with less experience will be considered as Business Strategy Manager
Experience in project management, business analyst, customer journey redesign, process reengineering, fintech application and /or digital transformation is preferable
Be a good team player and self-motivated with strong analytical mindset
Be able to manage multiple projects and withstand pressure
Excellent communication, analytical, organizing and management skills with creative mind
Good command of Chinese and English writing and communication skills
Proficient in both spoken English and Chinese (Cantonese and Mandarin)
Familiar with basic computer applications e.g. MS Word, Excel, PowerPoint

"
Finance Analyst (Ref: JDB - 366),NTT Com Asia Limited,3,False,"Tseung Kwan O, Sai Kung District",Accounting,,2024-08-27,78381335,https://hk.jobsdb.com/job/78381335,"['the Deal / Client P&L', 'Individual Contributor', 'Finance', 'Operations', 'BBA, Finance & Accounting', 'MS Office', 'Paternity LeaveWith medical &', 'Talent Acquisition']","Key Responsibilities: Accountable for structuring the Deal / Client P&L with costing models as an Individual Contributor and a Problem Solver during the Pre-Sales stage.Ensure that senior management are fully briefed in order that decisions can be taken in an open and honest way with full transparency of numbers and issues.A team player who is equipped to collaborate within Finance and with cross functional teams including Solutions, Sales, Operations, Procurement and Legal.Possesses a strong finance / commercial acumen as well as understanding to the value propositions of the breath of technologies in our space.To work under minimal supervision and self-driven to deliver business outcomes. Job requirementsDegree holder major in BBA, Finance & Accounting or a related fieldMinimum of 3-5 years or above experience in financial analysis rolesExpertise in financial modeling, forecasting, and budgetingStrong understanding of accounting principles, financial reporting, and business operations.Excellent analytical and problem-solving abilitiesStrong attention to detail and accuracy, with the ability to meet deadlines in a fast-paced environmentProficient in MS Office applications, especially Excel and PowerPointExperience in PowerBI or related tools is advantageousExcellent written and verbal communication skills, with the ability to present financial information to non-financial stakeholdersAbility to work in a fast-paced, dynamic environment and adapt to changing customer needs.  Fringe Benefits:Hybrid work model - 2 days work from home16 days Annual LeavePerformance Bonus14 weeks full-paid Maternity LeaveBirthday Leave5 days Paternity LeaveWith medical & dental benefits We offer rewarding career with attractive remuneration package to the right candidate. Interested parties please send full resume with your availability, present and expected salary, and quoting reference number attention to Talent Acquisition team by clicking ""Apply Now"" button.Only short-listed candidates will be notified.We are an equal opportunity employer and welcome applications from all qualified candidates. Information provided by applicants will be treated in strict confidential and will only be used for recruitment related purposes. Personal data provided by job applicants will be used strictly in accordance with the employer personal data policies.All information on unsuccessful candidates will be deleted from our files within 12 months. "
Business Analyst,AXA Hong Kong,2,False,"Wong Chuk Hang, Southern District",Information & Communication Technology,work from home,2024-08-16,78125106,https://hk.jobsdb.com/job/78125106,"['Healthbuzz', 'RCA', 'UTR', 'UAT', 'BVT', 'IVT', 'ATP', 'CRS', 'FATCA', 'Job RequirementsUniversity', 'Microsoft Office', 'Word & PowerPoint']","Job ResponsibilitiesBusiness analyst and production support for Healthbuzz and other systems that are being used by Life OperationsHandle production defects that affect life operationsDesign workaround before defect fix to minimize impactPropose and take remedy actions if neededNegotiate fix design and implementation arrangementQC control on fix including RCA and UTR review, UAT, BVT, IVT. etc.Month end and Year End Arrangement, including but not limited to online/offline schedule, ATP process adjustment, etc.Regulatory reporting and handling such as Levy, CRS, FATCA, Data retention, etc.Any other production support activities Job RequirementsUniversity graduate in business administration, statistics, quantitative analysis or related disciplines.Around 2-3 years proven experience in business analysis and project areas, preferably in insurance; less experienced candidates will be considered as Assistant Business AnalystStrong communication skill - written and spokenStrong analytical and problem solving skillsWell organized, self initiative and a good team playerWell versed in Microsoft Office, a high level of financial/business analysis capacity including use of Excel, Word & PowerPoint"
Credit Analyst (SME),Industrial and Commercial Bank of China (Asia) Limited,3,False,"Central, Central and Western District",Banking & Financial Services,,2024-08-24,78343508,https://hk.jobsdb.com/job/78343508,"['Corporate/Business Managers', 'the Section HeadRequirements:University', 'ACCA', 'CFA', 'FRM', 'inter-personal & communication skillsGood knowledge', 'English & ChineseCandidate']","Job Responsibilities:Assess all underlying risk of credit applicationsConduct cashflow analysis, projection, peer comparison, if applicable, with reference to the relevant information gathered from internal and external sourcesCoordinate with Corporate/Business Managers for any matters related to credit applications, further elaborate and clarify with respective commercial officers if neededGive comments if any special approvals and date postponement are requiredKeep track on any credit issues that need to be followed up and conduct interim review of any accounts if requiredMonitor turnaround timeframe for processing of credit proposalsApprove credit applications within the delegated authorityPerform other duties delegated by the Section HeadRequirements:University graduateMinimum 3 years of experience in credit analyst with relevant credit analysis and bills operation trainingsSound knowledge of local economic/industrial conditions, banking laws & practices, in-depth knowledge of import & export operations and related lending products offered by BanksHKICPA, ACCA, CFA, FRM are preferredGood analytical & report writing skills with logical credit judgmentSelf-motivated and able to work independently & under pressure with limited time constraintsGood problem solving ability and tactful inter-personal & communication skillsGood knowledge in PC skillsGood command of written & spoken English & ChineseCandidate with more experience will be considered as Senior Manager / AVP"
IT Project Coordinator (VCO295/J02),VTECH Corporate Services Ltd,2,False,"Tai Po, Tai Po District",Information & Communication Technology,,2024-08-27,78399072,https://hk.jobsdb.com/job/78399072,"['Computer Science, Information Technology', 'Management Professional (PMP) Certification', 'toVTech Group of Companies', 'The Human Resources and Administration Department', 'Group']","Responsibilities:Assist in planning, coordination, monitoring and operation for business activities and projects matterManage, prioritize projects and resources. Ensure deliverables are of high quality and in compliance with corporate guidelineManage global stakeholders and cross-functional teams, and report the project progress effectivelyOverlook projects implementation, manage all the potential risks proactively and recommend mitigating measures if required Requirements:Degree holders, preferably in Computer Science, Information Technology or related disciplineMinimum 2 years hands-on experience in project managementProven experience in managing process revamp or vendor management for project deliveryProject Management Professional (PMP) Certification is preferredSelf-motivated, good analytical skills, pro-active, strong ownership, able to work under pressure and deal with tight project timelineInnovative with excellent presentation, communication and negotiation skillsGood command of written and spoken English and Putonghua  We offer an attractive remuneration package including 5-day work, flexible work hours and other benefits to the right candidates. Interested parties please forward full resume with expected salary and quote job reference number toVTech Group of Companies, The Human Resources and Administration Department, 23/F, Tai Ping Industrial Centre, Block 1,57 Ting Kok Road, Tai Po, Hong KongOR apply online directly through our corporate website at www.vtech.com/en/careers/For more information about us, please visit our website at: http://www.vtech.com/All applications will be used for the purpose of recruitment only. Applicants not invited for an interview within 4 weeks may consider their applications unsuccessful. We will retain the applications for a maximum period of six months and may refer them to suitable openings within our Group."
Senior / Credit Analyst (Corporate Banking),Industrial and Commercial Bank of China (Asia) Limited,3,False,"Central, Central and Western District",Banking & Financial Services,,2024-08-24,78343467,https://hk.jobsdb.com/job/78343467,"['Corporate/Business Managers', 'ACCA', 'CFA', 'FRM', 'inter-personal & communication skillsGood knowledge', 'English & ChineseCandidate']","Job ResponsibilitiesAssess all underlying risk of credit applicationsConduct cashflow analysis, projection, peer comparison, if applicable, with reference to the relevant information gathered from internal and external sourcesCoordinate with Corporate/Business Managers for any matters related to credit applications, further elaborate and clarify with respective commercial officers if neededGive comments if any special approvals and date postponement are requiredKeep track on any credit issues that need to be followed up and conduct interim review of any accounts if requiredMonitor turnaround timeframe for processing of credit proposalsApprove credit applications within the delegated authorityPerform other duties delegated by the Section HeadRequirementsUniversity graduateMinimum 3 years of working experience in credit analyst with relevant credit analysis and bills operation trainingsSound knowledge of local economic/industrial conditions, banking laws & practices, in-depth knowledge of import & export operations and related lending products offered by BanksHKICPA, ACCA, CFA, FRM are preferredGood analytical & report writing skills with logical credit judgmentSelf-motivated and able to work independently & under pressure with limited time constraintsGood problem solving ability and tactful inter-personal & communication skillsGood knowledge in PC skillsGood command of written & spoken English & ChineseCandidate with more experience will be considered as Senior Manager / AVP"
Corporate Banking: Junior IT Business Analysts - Major Bank (Welcome Fresh Grad),IT Solutions Ltd.,,True,Hong Kong,Banking & Financial Services,,2024-08-26,78373798,https://hk.jobsdb.com/job/78373798,"['User Acceptance TestWork', 'EnglishFresh Graduates', 'Payment Systems', '@itsolutions.com.hkorPlease']","We are searching on behalf of a major bank for a number of Junior IT Business Analysts Responsibilities:Create detailed business analysis, outline problems and professional solutions to users and developersFormulate Test Plans and conduct User Acceptance TestWork closely with business users and developers to ensure effective project implementationAssist to manage IT project implementationRequirements:Degree in Business Studies or Computer Science or related disciplineWith or without Working experience Strong attentions to detail and good problem-solvingStrong communications and presentation skillsGood written and spoken Chinese and EnglishFresh Graduates with no experience are welcome to applyBenefits:Attractive remuneration will be offered to the successful candidate.Excellent opportunity to further develop your professional skills in major banking environment.Gain expertise in the full range of operations of Payment Systems in the BankIf you are interested, please send your resume in MS Word format, specifying your availability, current and expected salaries to:jobs @itsolutions.com.hkorPlease click the Apply Now button and attach your cv in MS Word Format, specifying your availability, current and expected salaries.Personal data collected will be used for recruitment purposes only.IT Solutions Ltd.Suite 210221/F Lucky Building39 Wellington StreetCentral, Hong Kong(P.S. We do not process applications from overseas for this position)"
Finance Analyst (Digital),Hong Kong Aero Engine Services Ltd,3,False,"Tseung Kwan O Industrial Estate, Sai Kung District",Accounting,,2024-08-26,78372510,https://hk.jobsdb.com/job/78372510,"['ResponsibilitiesPerforming Data Analytics', 'Data Visualization', 'Data Modeling', 'Power BI', 'Finance', 'Finance', 'Finance', 'Finance', 'Information Technology', 'Power BI', 'OfficeGood']","ResponsibilitiesPerforming Data Analytics, Data Visualization, Data Modeling, and Dashboard BuildingTroubleshooting issues on Power BI reports and dashboardsWorking with Finance users, to understand their needs and how to factor them into the automation and analytics modelsInterpreting information requirements from Finance users and translating them into reporting solutionsWorking in the improvement & automation for Finance processesTaking up ad hoc assignmentsRequirementsBachelor Degree in Finance, Information Technology, Computer Science or related fieldsMinimum 3 years working experience in business analysis, data visualization, dashboard, and report developmentExperience in SAP, Power BI, business intelligence, data structures and algorithms, and some programming languages will be an added advantageProficient in converting business requirements into data model solutions and visualizationWell-versed with MS OfficeGood analytical and report writing skillsGood command of spoken and written EnglishSelf-driven with good interpersonal and communication skillsWork independently and able to meet tight deadlines, mature and responsible"
